id,labels
142985,1 2 4 5 6 7
249141,1 2 4 5 6 7
51168,1 2 4 5 6 7
80882,1 2 4 5 6 7
345572,1 2 4 5 6 7
230561,1 2 4 5 6 7
186800,1 2 4 5 6 7
121790,1 2 4 5 6 7
277619,1 2 4 5 6 7
365394,1 2 3 4 5 6 7
409709,5 8
298881,1 5 6
370849,0 8
175948,3 8
410869,1 2 4 5 6 7
293946,1 2 4 5 6 7
456834,0 3 8
120132,0 3 8
207147,0 3 5 6 8
132506,0 2 3 5 6 8
300478,0 2 3 5 6 8
129043,3 6 8
387032,1 2 3 4 5 6 7 8
452787,2 3 4 5 6 7 8
333148,1 2 3 4 5 6 7 8
192601,2 3 4 5 6 7 8
347987,2 3 4 5 6 7 8
64806,2 3 4 5 6 7 8
395756,1 2 3 4 5 6 7 8
180572,2 3 4 5 6 7 8
10665,1 2 3 4 5 6 7 8
461691,3 6 8
407953,1 2 3 4 5 6 7 8
357546,0 8
116955,1 2 3 4 5 6 7 8
457431,1 2 3 4 5 6 7
205781,1 2 3 4 5 6 7 8
383846,1 2 3 4 5 6 7 8
170649,1 2 3 4 5 6 7 8
18053,3 8
202983,3 8
38121,1 2 3 4 5 6 7 8
84831,1 2 3 4 5 6 7 8
51061,1 2 3 4 5 6 7 8
318760,1 2 3 4 5 6 7 8
431317,1 2 3 4 5 6 7 8
398816,1 2 4 5 6 7
11445,1 2 3 4 5 6 7 8
210195,1 2 4 5 6 7
60358,1 2 4 5 6 7
331781,1 2 4 5 6 7
171205,1 2 4 5 6 7
406788,1 2 3 4 5 6 7 8
19593,1 2 3 4 5 6 7 8
243253,1 2 3 4 5 6 7 8
211052,1 2 3 4 5 6 7 8
156531,1 2 3 4 5 6 7 8
44643,1 2 3 4 5 6 7 8
119133,3 8
10491,1 2 3 4 5 6 7 8
277871,1 2 3 4 5 6 7 8
254833,1 2 3 4 5 6 7 8
219301,1 2 3 4 5 6 7 8
260900,1 2 3 4 5 6 7 8
212865,0 3 5 8
457810,3 6 8
183798,3 6 8
413199,0 8
238157,1 2 4 5 6
416585,0 3 8
413905,0 3 8
291482,0 3 8
292044,1 2 3 5 6
202328,1 2 3 5 6
227299,1 2 4 5 6 7
102913,1 2 3 5 6
80054,1 2 4 5 6 7
80708,1 2 4 5 6 7
23800,5 6 8
209272,1 2 3 4 5 6
313073,1 2 3 4 5 6
254187,0 2 3 5
413465,1 2 4 5 6 7
142771,1 2 4 5 6 7
344101,0 5 8
16742,0 5 8
201009,0 5 8
417427,0 5 8
367943,0 5 8
458393,0 5 8
208027,0 2 5 6 8
406809,1 2 4 5 6 7
281411,1 2 4 5 6 7
349694,1 2 4 5 6 7
210926,0 3 6 8
107565,3 5 6 8
87745,1 2 4 5 6 7
119440,1 2 5 6 8
136089,0 3 8
315083,0 3 8
181005,0 3 8
29172,0 3 8
161108,0 8
131697,0 8
441439,1 2 3 5 6 8
349604,6 8
16909,1 2 4 5 6 7
333099,1 2 4 5 6 7
221125,6 8
468252,3 5 8
328250,0 3 6 8
153126,0 3 6 8
334886,1 2 3 5 6 8
443604,0 3 6 8
365132,0 3 6 8
38364,0 3 6 8
61697,3 6 8
94659,1 2 4 5 6 7
259032,3 6 8
129063,3 6 8
371020,3 6 8
189733,3 6 8
107461,3 6 8
470008,3 8
341422,0 3 8
387970,6
401010,0 2 3 5 6 8
11977,0 2 3 5 6 8
205778,0 2 3 5 6 8
336342,5 6 8
307655,1 4 5 6 7 8
72351,5 6 8
100540,0 2 3 5
230586,0 2 3 5
398160,2 3 5 6 7
372081,2 3 5 6 7
53940,3 6 8
315032,0 3 8
218051,0 3 8
353019,1 2 3 5 6 8
385643,1 2 3 5 6 8
264855,1 2 3 5 6 8
61599,1 2 3 5 6 8
268862,1 2 3 5 6 8
354786,1 2 3 4 5 6 7
418345,2 3 5 6
376607,0 2 3 5 6 8
174214,1 2 3 4 5 6 7
174095,1 2 3 4 5 6 7
170957,0 3 5 6
332562,1 2 5 6 7 8
277773,2 3 5 6 8
249240,1 2 4 5 6 7
194892,1 2 4 5 6 7
34000,1 2 4 5 6 7
164876,1 2 4 5 6 7
86153,1 2 4 5 6 7
368150,1 2 3 4 5 6
171319,1 2 3 4 5 6
424826,3 5 8
5282,2 3 5 6
326787,1 2 3 5 6 7 8
267274,1 2 3 5 6 7 8
417065,6 8
126858,6 8
461157,6 8
10036,1 2 4 5 6 7
302134,1 2 4 5 6 7
465357,1 2 4 5 6
12184,1 2 4 5 6
131431,0 2 3 5 6 8
349944,0 2 3 5 6 8
62759,1 2 4 5 6
460699,0 2 3 5 6 8
225671,0 2 3 5 6 8
155517,0 2 3 5 6 8
357834,1 2 4 5 6
93283,1 2 4 5 6
30722,1 2 4 5 6
290020,0 8
36361,1 2 4 5 6 7
197087,1 2 4 5 6 7
136706,1 2 4 5 6 7
268548,1 2 4 5 6 7
198908,1 2 4 5 6 7
248534,1 2 4 5 6 7
190272,1 2 4 5 6 7
65458,1 2 4 5 6 7
93941,1 4 5 6 8
367369,1 4 5 6 8
133684,6 8
337222,0 1 2 3 4 5 6
97696,0 1 2 3 4 5 6
134338,0 1 2 3 4 5 6
305612,0 3 8
234119,6 8
299500,6 8
26321,6 8
293215,6 8
458418,0 2 3 5
353901,0 2 3 5
416265,6 8
38690,0 8
177737,0 8
456533,5 8
56445,2 3 5 6
370553,2 3 5 6
18071,2 3 5 6
102970,2 3 5 6 8
150393,2 3 5 6 8
375024,2 3 5 6 8
413044,8
106153,8
86761,0 3 5 8
236389,0 3 5 8
344324,1 2 3 4 5 6
136290,0 3 8
108976,0 3 8
211726,2 3 5 6
97053,2 3 5 6
4133,2 3 5 6
236942,2 3 5 6
21011,0 2 3 6 8
58937,3 8
90095,3 8
147094,0 1 3 5 6 8
469840,0 1 3 5 6 8
360666,6 8
356948,6 8
27012,1 2 3 5 6 7
425185,2 3 5 6 8
271023,2 3 5 6 8
85487,2 3 5 6 8
148013,2 3 5 6 8
361681,1 2 4 5 6
289056,0 3 8
69474,0 3 8
221071,0 3 8
373253,0 3 8
158441,1 2 4 5 6 7
50166,1 2 4 5 6 7
216325,1 2 4 5 6 7
170751,5 8
256144,5 8
196208,5 8
408970,5 8
54313,0 2 3 5 6 8
341868,0 2 3 5 6 8
321452,0 2 3 5 6 8
208305,0 2 3 5 6 8
281732,0 2 3 5 6 8
293106,0 2 3 5 6 8
389748,0 2 3 5 6 8
288953,0 2 3 5 6 8
69644,6 8
397769,0 2 3 8
315592,8
68403,8
265966,8
36468,8
355590,1 2 4 5 6
301605,0 1 3 5 7 8
299310,0 1 2 3 5 6 8
229329,0 3 8
436563,3 8
266829,1 2 3 5 6 7 8
115794,1 2 3 4 5 6 7 8
371324,1 2 4 5 6 7 8
36281,1 2 4 5 6 7 8
233881,1 2 4 5 6 7 8
364283,1 2 4 5 6 7 8
69537,0 8
116006,0 8
326954,1 2 3 4 5 6
128409,1 2 3 4 5 6
412384,1 2 3 4 5 6 7 8
86327,3 5 6 8
21132,3 5 6 8
88662,1 2 4 5 6 7 8
283439,1 2 3 5 6 8
456630,0 1 2 5 6 8
50340,1 2 3 4 5 6 7 8
374444,1 2 3 4 5 6 7 8
140638,0 2 5 6 8
318157,0 3 8
245342,0 3 8
225978,0 8
235390,0 3 5 8
107298,0 3 8
34051,0 3 8
274009,0 3 5 8
369443,0 3 5 8
136756,0 1 2 3 8
417831,1 2 4 5 6 7 8
197781,1 2 4 5 6 7
462344,1 2 4 5 6 7 8
272213,0 3 8
201493,3 8
315521,3 8
216268,3 8
246200,1 2 4 5 6 7 8
165049,1 2 4 5 6 7 8
144598,1 2 4 5 6 7 8
217870,1 2 4 5 6 7 8
64161,1 2 4 5 6 7 8
109740,1 2 4 5 6 7 8
169072,1 2 4 5 6 7 8
301032,1 2 4 5 6 7 8
411726,1 2 4 5 6 7 8
46568,5 6 8
211470,2 5 6
270261,5 6 8
189351,2 5 6
103140,5 6 8
24378,5 6 8
266830,1 2 3 4 5 6 7 8
104150,1 2 4 5 6 7 8
251702,1 2 3 4 5 6 7 8
418385,5 6 8
422561,5 6 8
349044,1 2 3 4 5 6 7 8
409239,1 2 3 4 5 6 7 8
194380,1 2 5 6 8
305133,1 2 5 6 8
391105,2 3 5 6
110139,1 2 5 6 8
287005,2 3 5 6
372276,1 2 5 6 8
282436,1 2 4 5 6 7 8
175637,1 2 3 4 5 6 7 8
119965,1 2 5 6
464684,1 2 5 6
257308,1 2 5 6
267822,1 2 5 6
400261,1 2 5 6
23591,1 2 5 6
229557,1 2 5 6
329529,1 2 5 6
16575,1 2 5 6
324383,1 2 5 6
455753,1 2 5 6
215495,1 2 5 6
87910,1 2 5 6
75929,1 2 5 6
296439,0 2 5 6 8
37813,0 2 5 6 8
431355,0 3 6 8
461881,1 2 3 4 5 6
156797,1 2 3 4 5 6
222347,1 2 3 4 5 6
318205,1 2 3 4 5 6
457579,1 2 3 4 5 6
407429,1 2 3 4 5 6
352716,1 2 3 4 5 6
214102,1 2 3 4 5 6
338926,1 2 3 4 5 6
108917,1 2 3 4 5 6
4944,1 2 3 4 5 6
385098,1 2 3 4 5 6
388222,1 2 3 4 5 6
172113,0 2 5 6 8
272068,0 2 5 6 8
11723,0 2 5 6 8
255584,0 2 3 5 6 8
90744,0 2 3 5 6 8
376133,0 1 3 5 8
180974,2 3 5 6
334178,0 1 5 8
390574,0 1 5 8
113338,2 5 6
17096,0 3 8
423777,0 3 8
263652,2 3 5 6 8
37049,2 3 5 6 8
86022,2 3 5 6 8
31934,0 1 5 6
70179,0 1 5 6
237929,0 1 5 6
187721,6 8
346813,0 3 5 6
233067,0 3 5 6
431844,0 3 5 8
138252,1 2 3 4 5 6 7 8
162200,1 2 3 4 5 6 7 8
19087,1 2 3 4 5 6
310039,1 2 3 4 5 6
369631,3 8
337583,1 2 3 4 5 6 7
118016,1 2 4 5 6 7
456764,1 2 4 5 6 7
169886,1 2 4 5 6 7
155701,1 2 4 5 6 7
363842,1 2 4 5 6 7
456304,1 2 4 5 6 7
185216,1 2 4 5 6 7
193348,0 8
31297,0 8
74649,0 8
353735,8
5266,8
336624,0 3 8
169609,0 3 8
338662,2 6
310929,1 2 5 6 8
447427,1 2 5 6 7
105228,1 2 5 6 7
3328,1 2 5 6 7
159204,1 2 5 6 7
56418,1 2 5 6 7
367675,3 7 8
259774,1 2 4 5 6
301441,1 2 4 5 6
378417,1 2 4 5 6
306847,1 2 4 5 6
108813,1 2 4 5 6
376706,1 2 4 5 6
31760,1 2 4 5 6
247847,0 3 5 6
17032,2 3 5 6 8
251840,2 3 5 6 8
238658,2 3 5 6 8
375447,2 5 6
266452,1 2 4 5 6 7 8
55133,1 2 4 5 6 7 8
347377,1 2 4 5 6 7
254970,0 3 8
21462,1 2 4 5 6 7
124201,0 3 8
196957,0 3 8
195405,0 3 8
96494,0 3 8
398045,0 3 8
347570,0 3 8
80880,0 3 8
411489,1 5 6
253931,0 3 8
44198,1 2 3 5 6
52760,1 2 3 5 6
361280,1 2 4 5 6
401375,1 2 4 5 6
377704,1 2 4 5 6
348919,3 5 6 7 8
330824,0 2 3 6 8
66835,1 2 5 6
30270,3 5 6 7 8
49000,3 5 6 7 8
348524,1 2 4 5 6 7
70878,5 6 8
95633,5 6 8
410481,5 6 8
465761,5 6 8
439432,0 3 8
57765,0 8
277106,2 3 5 6 8
156763,5 6 8
202137,2 3 5 6 8
123517,5 6 8
325827,1 2 3 4 5 6
163163,1 2 3 4 5 6
230334,0 2 3 5 6 8
127500,0 2 3 5 6 8
233035,1 2 3 4 5 6
338671,1 2 3 4 5 6
423783,6 8
316325,0 6 8
409617,0 3 5 6 8
220186,0 2 5 6 7 8
219828,0 3 8
378297,0
374431,1 2 5 6 7
124093,1 2 5 6 7
44932,0 3 8
416996,0 3 8
29704,1 2 5 6 8
226693,1 2 5 6 8
454220,8
425165,0 3 8
46490,0 3 8
362741,1 2 3 8
227561,0 2 3 5 8
126850,0 2 3 5 8
47099,0 2 3 5 8
232513,1 2 3 4 5 6 7
354228,0 3 8
143655,0 3 8
268888,0 3 5 8
127344,0 3 5 8
170282,0 3 5 8
370166,1 2 3 4 5 6 7
31732,1 2 3 4 5 6 7
302813,1 2 3 4 5 6 7
264608,1 2 3 4 5 6 7
452024,0 3 8
400357,0 2 6 8
187030,1 2 5 6
130815,1 2 4 5 6
225866,1 2 5 6
366647,1 2 5 6
434280,1 2 5 6
400123,1 2 5 6 7
1578,1 2 5 6 7
314127,1 2 5 6 7
398779,1 2 5 6 7
309490,0 3 8
454201,1 2 4 5 6 7
404143,1 2 3 5 6 8
391188,1 2 3 4 5 6 7
338140,1 2 3 4 5 6 7
23512,1 2 3 4 5 6 7
364905,1 2 3 4 5 6 7
283338,1 2 3 4 5 6 7
164408,1 2 4 5 6
30770,0 3 5 6
205326,1 2 5 6 8
279457,0 8
115540,0 8
374962,0 2 5 6
144074,1 2 5 6 7
166990,1 2 5 6 8
273169,1 2 5 6 8
83352,0 2 3 6 8
272550,1 2 3 4 5 6
77133,0 8
84282,1 2 3 5 6 7
148129,1 4 5 6
438324,0 3 8
96009,1 4 5 6
80053,1 2 3 4 5 6 7 8
74280,1 2 3 4 5 6 7 8
370724,1 2 3 4 5 6 7 8
250428,1 2 3 4 5 6 7 8
350573,1 2 3 4 5 6 7 8
468578,1 2 4 5 6 7
395369,1 2 4 5 6 7
235716,1 2 4 5 6 8
49834,0 3 5 8
179039,1 2 4 5 6 8
329350,1 2 4 5 6 8
24682,1 2 4 5 6 8
406388,1 2 4 5 6 8
234314,1 2 4 5 6 7
345674,0 6 8
225402,0 6 8
62096,1 2 4 5 6
264990,1 2 3 4 5 6 7 8
367665,1 2 3 4 5 6 7 8
230785,1 2 3 4 5 6 7 8
238254,1 2 4 5 6 7
373989,1 2 4 5 6 7
341539,6 8
11645,0 3 8
370581,0 2 6 8
12457,0 2 3 8
142192,2 5 6
212922,2 5 6
287395,2 5 6
105373,2 5 6
190883,0 1 3 4 5 6
40382,2 5 6 8
400877,5 6 8
306336,0 1 3 4 5 6
44172,5 6 8
42048,5 6 8
5437,1 2 4 5 6 7 8
305375,1 2 4 5 6
310849,1 2 5 6
384873,0 3 5 8
22098,0 3 5 8
413140,1 2 4 5 6
442541,1 2 4 5 6
120894,1 2 4 5 6
150692,0 2 5 6 8
326036,0 2 5 6 8
415572,0 2 5 6 8
38077,0 2 5 6 8
392851,0 2 5 6 8
112116,1 2 3 5 6
176505,1 2 3 5 6
304161,1 2 3 5 6
353789,1 2 3 5 6
197934,1 2 3 5 6
469931,1 2 3 5 6
461088,1 2 3 5 6
456582,1 2 3 5 6
28700,1 2 3 5 6
83289,1 2 3 5 6
305997,1 2 3 5 6
205222,1 2 3 5 6
357391,1 2 3 5 6
66635,6 8
220905,6 8
454511,1 5 6
445582,0 3 8
233913,0 3 8
90961,0 3 8
290579,0 3 8
323540,3 8
185275,3 8
270160,3 8
358707,3 8
447431,3 8
160927,3 8
201713,3 5 6 8
155428,0 3 5 8
191048,1 2 4 5 6 7
128690,0 8
158482,1 2 3 5 6 7
79745,1 2 3 5 6 7
312441,1 2 4 5 6 7
57748,1 2 4 5 6 7
435728,1 2 3 4 5 6
461438,8
370828,8
10440,8
280622,8
59840,8
397882,8
290835,2 3 4 5 6 7
339651,1 2 5 6 7
278404,1 2 5 6 7
85231,1 2 5 6 7
383338,1 2 5 6 7
199325,1 2 4 5 6 7
370476,1 2 5 6
219707,1 2 5 6
366634,1 2 5 6
416872,1 2 5 6
436865,1 2 5 6
426186,0 6 8
53991,0 6 8
245031,0 6 8
181936,1 2 3 4 5 6 7 8
38585,1 2 3 4 5 6 7 8
6551,2 4 5 6 7 8
271317,1 2 4 5 6 7
25861,1 2 4 5 6 7
185371,2 5 6 8
437136,0 2 6 8
102251,0 1 5 6
211037,0 1 5 6
403196,0 3 8
139393,0 1 5 6
249133,0 1 5 6
328961,5 6
145364,5 8
110058,5 8
314192,5 8
464594,6 8
346296,6 8
1697,6 8
260501,6 8
195416,6 8
206952,0 2 5 6 8
90631,1 2 3 4 5 6 7
332062,1 2 4 5 6 7
145375,1 2 4 5 6 7
448160,0 3 5 8
86249,0 3 8
267664,5 8
71352,1 2 5 6
446796,5 6 7
114200,5 6 7
443862,5 6 7
144083,5 6 7
140780,5 6 7
128797,1 2 3 5 6 7
18139,1 2 3 4 5 6 7
172887,1 2 3 4 5 6 7
6955,1 2 3 4 5 6 7
377524,1 2 3 4 5 6 7 8
297111,1 2 5 6
312134,1 2 5 6
233597,2 4 5 6
18522,2 4 5 6
418833,2 4 5 6
247730,2 4 5 6
86198,2 4 5 6
14630,2 4 5 6
207703,2 4 5 6
145057,2 4 5 6
338048,2 4 5 6
121704,1 2 4 5 6 7
8984,6 8
51665,8
206048,0 3 8
172083,1 2 4 5 6 7
226569,1 2 4 5 6 7
43714,0 8
256403,0 8
427605,6 8
32145,1 2 3 4 5 6
185088,1 2 3 4 5 6
4911,1 2 3 5 6 7
2558,1 2 3 5 6 7
6178,1 2 3 5 6 7
53652,1 2 3 5 6 7
340615,1 2 3 5 6 7
15256,2 3 4 5 6 7
378011,0 8
267894,1 2 4 5 6 7
319429,1 2 4 5 6 7
103416,1 2 4 5 6 7
232658,1 2 5 6 7 8
215535,1 2 5 6 7 8
226019,1 2 5 6 7 8
470007,1 2 5 6 7 8
238929,1 2 4 5 6 7
145284,1 2 4 5 6 7
221797,1 2 4 5 6 7
78028,1 2 3 5 6 7
247982,3 5 8
99063,1 2 4 5 6 7
215405,0 2 5 6 8
85648,0 2 5 6 8
5722,1 2 3 5 6
135087,1 5 6 7 8
205409,5 6 8
130467,1 3 6 8
347689,1 2 3 5 6
278556,1 2 4 5 6
26635,8
382373,5 8
367485,1 2 3 4 5 6 7
63260,3 8
351864,1 2 3 5 6 7
237637,3 8
378798,3 8
280135,3 8
147985,3 8
329548,1 2 3 4 5 6 7
221978,1 2 3 4 5 6 7
229607,1 2 3 4 5 6 7
51834,1 2 3 4 5 6 7
292013,1 2 3 4 5 6 7
438384,3 5 6
443015,1 2 3 4 5 6
3278,6 8
236871,1 2 5 6 7
114635,1 2 5 6 7
85175,1 2 3 5 6
395022,1 5 6 7
253672,1 5 6 7
192973,1 5 6 7
403765,3 6 8
30426,3 5 6 8
355800,0 1 3 5 6 8
466420,0 3 8
277350,0 1 2 6 8
248381,0 1 2 6 8
71503,0 1 2 6 8
197007,3 8
175649,3 8
154312,1 2 3 4 5 6 7
304869,1 2 3 4 5 6 7
280772,0 1 2 6 8
425073,0 3 8
412488,8
338533,0 2 3 5 8
381939,1 2 3 5 6 8
369501,1 2 3 5 6 8
44217,0 2 3 6 8
91765,0 8
295885,1 2 5 6 8
338463,1 2 3 5 6
43965,0 8
236488,1 2 4 5 6 7 8
112397,1 2 4 5 6 7 8
82008,1 2 4 5 6 7 8
454131,1 2 4 5 6 7 8
452027,0 1 8
114856,0 3 5 8
325133,0 8
210849,1 2 4 5 6 7
273748,0 6 8
71708,3 8
469638,3 8
26319,3 8
422141,1 2 4 5 6
172842,0 6 8
24092,3 7 8
50590,3 7 8
398038,3 7 8
184285,3 7 8
313417,1 2 3 4 5 6 7
308451,1 2 3 4 5 6 7
223818,1 2 3 4 5 6 7
29307,1 2 3 4 5 6 7
456564,1 2 4 5 6 7
224563,0 3 8
117067,1 2 4 5 6 7
242646,0 3 8
98417,0 3 8
449944,0 3 8
105321,0 3 8
305265,0 3 8
271899,0 8
447154,0 3 8
17963,0 3 8
288065,0 3 8
25637,0 3 8
25111,1 2 3 4 5 6
143865,1 2 3 4 5 6
462097,1 2 3 4 5 6
9192,1 2 3 4 5 6
50912,1 2 3 4 5 6
10089,1 2 3 4 5 6
290258,1 2 4 5 6 7
212602,1 2 4 5 6 7
410943,0 3 5 8
290482,1 2 4 5 6 7
278179,0 8
45502,1 2 4 5 6 7
20782,6 8
126008,6 8
87961,6 8
440203,6 8
417574,6 8
142237,0 8
213091,0 8
10611,0 3 8
398209,0 8
30990,2 3 5 6
158096,2 3 5 6
395073,2 3 5 6
49647,2 3 5 6
418034,2 3 5 6
433263,2 3 5 6
319279,1 2 3 5 6 7
216597,1 2 4 5 6 7
213329,1 2 3 4 5 6 7
374758,0 2 6 8
264222,1 2 5 6 7
393167,5 6 7
290277,5 6 7
262977,2 4 5 6
91791,1 2 4 5 6 7
216215,1 2 4 5 6 7
16495,5 8
272080,6 8
37798,1 2 4 5 6 7
114364,1 2 3 4 5 6
221448,1 2 3 4 5 6
125516,1 2 3 4 5 6
79435,1 2 4 5 6 7
465080,1 2 4 5 6 7
36464,1 2 4 5 6 7
224514,1 2 4 5 6 7
442732,1 2 4 5 6
407004,1 2 4 5 6
364102,1 5 6 8
116895,1 5 6 8
438971,1 5 6 8
462824,5 6 8
234495,2 3 5 6
181047,0 5 6 8
431815,3 6 8
330769,3 6 8
302374,3 6 8
100559,1 2 4 5 6 8
63494,2 5 6 8
321958,0 2 5 6 8
88801,0 2 5 6 8
272875,0 2 5 6 8
386859,0 2 5 6 8
38037,1 2 4 5 6
106495,3 5
414838,3 5
247771,3 5
113314,3 5
68502,3 5
10772,3 5
229999,0 3 8
188337,5 6 8
181188,6 8
321266,1 2 4 5 6 7
270164,1 2 4 5 6 7
347682,1 2 4 5 6 7
230425,1 2 3 5 6
192026,1 2 3 5 6
82927,1 2 3 5 6
261479,1 2 3 5 6
97286,1 2 3 5 6
74573,6 8
258280,6 8
310612,3 8
365495,3 6 8
409821,5 8
71022,0 8
114872,1 3 5 6
82214,0 8
108493,1 2 4 5 6
282679,0 1 6 8
393851,0 1 6 8
194807,1 4 5 6 8
387462,1 4 5 6 8
392827,6 8
279440,6 8
334299,1 2 3 5 6 7 8
470051,1 2 5 6 7
133467,1 2 5 6 7
287358,1 2 5 6 7
401239,5 6 8
440235,0 2 3 4 5 6 7 8
442735,3 6 8
429051,1 2 3 5 6 7
446766,1 2 3 5 6 7
453494,1 2 3 5 6 7
342925,1 2 3 5 6 7
172877,1 2 3 5 6 7
302867,1 2 3 5 6 7
74204,1 2 3 5 6 7
370284,1 2 3 5 6 8
82875,1 2 3 5 6 8
82900,1 2 4 5 6 7 8
366498,1 2 3 4 5 6 7
112488,0 1 3 8
463274,0 1 3 8
337653,0 1 3 8
429969,0 1 3 8
388072,0 3 5 8
169368,0 2 5 6 8
388133,0 3 5 8
157844,0 3 5 8
462480,1 2 3 4 5 6
270621,1 2 3 4 5 6
86680,1 2 3 4 5 6
158214,1 2 4 5 6 8
250251,1 2 4 5 6 8
210057,3 8
268047,2 4 5 6 7
68851,2 4 5 6 7
112866,1 2 3 4 5 6
247891,1 2 3 4 5 6
294138,1 2 3 4 5 6
331735,0 8
291705,0 2 3 5 6 8
224976,0 3 5 8
16224,0 8
210745,0 8
352564,0 8
93446,1 2 3 4 5 6 7
159977,0 3 5 8
232480,0 3 8
241269,0 3 8
290337,1 2 3 5 6 7 8
153152,0 3 8
39276,1 2 5 6
282201,1 2 4 5 6 7
39711,8
172884,8
221992,8
206391,1 2 4 5 6 7
99805,1 2 4 5 6 7
337399,1 2 4 5 6 7
409479,1 2 4 5 6 7
53807,2 3 5 6 8
130155,1 2 4 5 6 7 8
175923,1 2 3 5 6 7
212848,3 5 6 8
51541,3 5 6 8
105584,0 3 8
48465,0 3 8
100622,0 3 8
466120,0 3 5 8
150256,0 3 8
455324,1 2 4 5 6
263067,1 2 3 5 6 7
153220,1 2 3 5 6 7
116262,1 2 3 5 6 7
121041,0 3 5 8
137478,0 3 8
359717,1 5 6 8
158995,0 3 8
334883,1 2 3 5 6 7
58511,1 2 3 5 6 7
139485,1 2 3 5 6 7
249943,1 2 3 5 6 7
361352,1 2 3 5 6 7
468893,1 2 3 4 5 6
276740,1 2 4 5 6 7
135995,1 2 4 5 6 7
118358,2 8
98142,1 2 4 5 6 7
244009,1 2 3 5 6 7
355228,1 2 5 6 8
27998,1 2 4 5 6 7
174009,1 2 3 4 5 6
336702,1 2 3 4 5 6
422166,1 2 3 4 5 6
215569,1 2 3 4 5 6
125489,1 2 3 4 5 6
385271,1 2 4 5 6 7
262870,1 2 5 6
454335,0 2 3 5 8
28587,0 2 3 5 8
216913,0 2 3 5 6 8
306230,0 2 3 5 8
265318,0 2 3 5 8
346155,0 2 3 5 8
59078,0 2 3 5 8
146622,0 2 3 5 8
278182,0 2 3 5 8
325008,1 2 3 4 5 6 7
432688,1 2 3 4 5 6 7
414560,1 2 3 4 5 6 7
333314,1 2 3 4 5 6 7
377940,1 2 3 4 5 6 7
471772,1 2 3 4 5 6 7
60978,1 2 3 4 5 6 7
38973,1 2 3 4 5 6 7
57278,1 2 3 4 5 6 7
180380,1 2 3 4 5 6 7
160649,1 2 3 4 5 6 7
164462,1 2 3 4 5 6 7
154122,1 2 4 5 6
59565,1 2 4 5 6
40348,1 2 4 5 6
393485,1 2 5 6 7
229431,6 8
61839,6 8
175734,1 2 4 5 6
14356,1 2 4 5 6
12651,1 2 5 6 8
5301,0 1 2 5 6 8
64757,1 2 5 6 7
155334,0 3 5 6
244472,1 2 4 5 6 7
82581,1 2 4 5 6 7
204428,1 2 4 5 6 7
7227,1 2 4 5 6 7
161327,1 2 4 5 6 7
324581,1 2 4 5 6 7
265463,1 2 4 5 6 7
418679,1 2 4 5 6 7
243951,1 2 4 5 6 7
440065,1 2 4 5 6 7
381218,1 2 4 5 6 7
461462,1 2 4 5 6 7
364635,1 2 4 5 6 7
266580,8
425935,8
459847,0 3 8
342608,6 8
74182,6 8
15112,1 2 5 6 7 8
66342,1 2 5 6 7 8
358664,1 2 5 6 7 8
454051,1 2 5 6 7 8
328124,1 2 5 6 7 8
336386,1 2 5 6 7 8
338625,1 2 5 6 7 8
193558,1 2 5 6 7 8
8585,1 2 5 6 7 8
281460,1 2 5 6 7 8
277933,1 2 5 6 7 8
269397,1 2 5 6 7 8
65177,1 2 5 6 7 8
35002,0 2 3 6 8
391572,0 2 3 6 8
59630,1 2 5 6 7 8
81118,1 2 5 6 7 8
169826,1 2 5 6 7 8
191595,6 8
88469,1 2 4 5 6 7
456404,1 2 4 5 6 7
58731,1 2 4 5 6 7
79309,0 3 8
5167,1 2 4 5 6
124569,1 2 4 5 6
219236,3 8
227165,0 3 8
225309,0 3 8
339255,0 5 8
43824,1 2 4 5 6
347519,1 2 4 5 6
182327,0 5 8
372160,5 6 8
382095,1 2 4 5 6
9902,1 2 4 5 6
341305,1 2 3 5 6 7 8
284225,8
12447,1 2 3 5 6 7 8
225864,1 2 5 6 8
160007,0 3 8
251736,0 3 8
434784,6 8
258131,2 4 5 6 7 8
403197,2 4 5 6 7 8
201274,2 4 5 6 7 8
27817,2 4 5 6 7 8
126457,0 3 8
317458,2 4 5 6 7 8
349099,1 2 4 5 6
10913,1 2 3 5 6
8159,2 3 5 6 8
215976,2 3 5 6 8
423641,2 3 5 6 8
49134,2 3 5 6 8
65849,1 2 4 5 6
398436,1 2 4 5 6
153747,0 3 5 8
349397,1 2 4 5 6 7 8
320770,6 8
50187,0 3 5 6 8
221336,2 5 6
392024,1 2 3 4 5 6
292967,1 2 4 5 6 7 8
100070,1 2 3 4 5 6
26669,1 2 4 5 6
72352,5 8
299840,1 2 3 5 6 7 8
179725,1 2 5 6 8
395109,1 2 4 5 6 7
76767,1 2 4 5 6 7
17111,1 2 4 5 6 7
305114,1 2 4 5 6 7
363626,1 2 4 5 6 7
154328,1 2 4 5 6 7
342257,3 6 8
16372,1 2 3 5 6 7
359653,1 2 3 5 6 7
157599,1 2 3 5 6 7
167508,1 2 3 5 6 7
284470,1 2 3 5 6 7
34222,0 8
258973,0 8
448660,3 8
400509,3 5
51470,3 5
139785,5 6 8
447711,5 6 8
67263,1 2 3 5 6 8
177895,1 2 3 5 6 8
372217,1 2 3 5 6 8
